Trajectories
200
,,Yash:Pullies1,,,Yash:Pullies2,,,Yash:Pullies3,,,Yash:Pullies4,,,Yash:Pullies5,,,Yash:Arm,,,Yash:Pullies1,,,Yash:Pullies2,,,Yash:Pullies3,,,Yash:Pullies4,,,Yash:Pullies5,,,Yash:Arm,,,Yash:Pullies1,,,Yash:Pullies2,,,Yash:Pullies3,,,Yash:Pullies4,,,Yash:Pullies5,,,Yash:Arm,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z''
108,0,907.252747,491.983490,72.810089,885.457397,28.168634,77.540443,-166.900635,-189.140961,14.036321,-588.528381,92.245750,78.436501,-569.881653,402.756989,73.825317,61.310867,364.342773,52.627850,0.917912,0.452995,-0.776350,1.072884,-1.597777,0.494719,0.235438,0.989437,0.277720,0.953674,-0.877678,0.375509,0.786781,0.798702,-0.067055,-122.869759,-135.862823,-85.113197,54.836273,-78.678131,-22.649765,100.135803,-126.659866,0.894070,63.776970,-75.101852,-13.113022,64.373016,-34.868717,-16.093254,76.293945,-54.836273,7.748604,3918.558350,-100.135803,-587.999817
109,0,907.258667,491.983826,72.805672,885.465332,28.157707,77.542824,-166.897705,-189.138077,14.037333,-588.522095,92.240250,78.437881,-569.875916,402.759277,73.825195,60.786514,363.668365,52.196236,1.192093,0.065565,-0.883639,1.585484,-2.185255,0.476837,0.587106,0.578165,0.202470,1.263618,-1.099706,0.275671,1.156330,0.458956,-0.023842,-104.870644,-134.885315,-86.323174,54.836273,-77.486038,-21.457672,102.519989,-117.495659,-3.576279,70.333481,-82.254410,-15.050173,61.988831,-44.405460,-19.967556,73.909760,-67.949295,8.642673,3599.822510,195.503235,-241.994858
110,0,907.265991,491.982056,72.800812,885.475525,28.144142,77.545006,-166.892960,-189.137451,14.037930,-588.514099,92.233452,78.438629,-569.868347,402.759827,73.825333,60.344009,363.005707,51.767708,1.466274,-0.357628,-0.971556,2.038479,-2.713129,0.436604,0.947714,0.122190,0.119209,1.597404,-1.360476,0.150502,1.513958,0.107288,0.026822,-88.500977,-132.530930,-85.705521,54.836273,-84.638596,-17.583370,90.599060,-105.574730,-8.046627,72.121620,-91.195107,-16.652048,66.757202,-52.154064,-25.033951,71.525574,-70.333481,10.132790,3273.934082,470.876709,123.530624
111,0,907.274597,491.978302,72.795654,885.487854,28.128294,77.546906,-166.886383,-189.139252,14.038087,-588.504578,92.225174,78.438698,-569.859009,402.758392,73.825706,59.975227,362.361206,51.351646,1.716614,-0.751019,-1.032650,2.467632,-3.169477,0.378489,1.314282,-0.357628,0.031479,1.907349,-1.655519,0.013411,1.859665,-0.286102,0.075996,-73.756279,-128.901001,-83.211807,50.067902,-78.678131,-12.218952,85.830688,-91.269615,-11.622906,73.313713,-95.963478,-17.546118,61.988831,-59.008598,-27.418137,69.141388,-78.678131,9.834766,2948.939697,725.984558,498.741852
112,0,907.284302,491.972626,72.790344,885.502075,28.110556,77.548409,-166.877945,-189.143463,14.037795,-588.493530,92.215317,78.437988,-569.848206,402.754944,73.826363,59.672234,361.740570,50.957363,1.943111,-1.132488,-1.060963,2.849102,-3.547594,0.301003,1.689792,-0.843406,-0.058301,2.205372,-1.971424,-0.141561,2.169609,-0.691414,0.131130,-60.599297,-124.126671,-78.856949,45.299530,-76.293945,-5.662441,76.293945,-75.623390,-15.497208,75.101852,-97.155571,-17.955898,59.604645,-63.180923,-30.994415,61.988831,-81.062317,11.026859,2631.395996,954.866394,870.972900
113,0,907.295166,491.965149,72.785095,885.518066,28.091354,77.549454,-166.867676,-189.150070,14.037065,-588.481079,92.203835,78.436462,-569.835876,402.749451,73.827286,59.427395,361.148773,50.593777,2.169609,-1.496077,-1.050532,3.194809,-3.840402,0.210106,2.053380,-1.320243,-0.146218,2.491474,-2.296269,-0.305474,2.455711,-1.096725,0.184774,-48.967449,-118.356941,-72.716919,45.299530,-72.717667,2.086163,69.141388,-58.561562,-18.179417,72.717667,-95.367432,-17.583370,57.220459,-64.969063,-32.782555,57.220459,-81.062317,10.728836,2326.369385,1153.945923,1228.004639
114,0,907.306946,491.956085,72.780090,885.535400,28.071114,77.550041,-166.855682,-189.158951,14.035914,-588.467346,92.190758,78.434082,-569.822388,402.742004,73.828484,59.233501,360.589935,50.269135,2.360344,-1.811981,-1.001358,3.468990,-4.048273,0.116229,2.399087,-1.776218,-0.230037,2.741814,-2.615154,-0.476837,2.706051,-1.490116,0.238419,-38.778782,-111.770630,-64.928833,38.146973,-63.180923,9.834766,54.836273,-41.574242,-18.775463,69.141388,-91.195107,-16.763805,50.067902,-63.776970,-34.272671,50.067902,-78.678131,10.728836,2037.733765,1317.262695,1557.618408
115,0,907.319580,491.945648,72.775543,885.553955,28.050264,77.550110,-166.842102,-189.169907,14.034381,-588.452698,92.176216,78.430855,-569.807739,402.732666,73.829903,59.083824,360.067200,49.990711,2.527237,-2.086163,-0.908971,3.707409,-4.169717,0.014901,2.714992,-2.193451,-0.306591,2.932549,-2.908707,-0.645220,2.920628,-1.865625,0.284612,-29.935688,-104.546547,-55.684895,33.378601,-54.836273,18.477440,47.683716,-24.288893,-20.265579,63.180923,-83.446503,-15.310944,38.146973,-58.710575,-33.676624,42.915344,-75.101852,9.238720,1768.618774,1444.816650,1848.787109
116,0,907.332947,491.934082,72.771637,885.573120,28.029221,77.549721,-166.827194,-189.182678,14.032516,-588.437256,92.160416,78.426804,-569.792419,402.721771,73.831543,58.972198,359.582886,49.764603,2.670288,-2.312660,-0.780821,3.838539,-4.208833,-0.078976,2.983212,-2.554059,-0.372902,3.087521,-3.159046,-0.810623,3.063679,-2.181530,0.327826,-22.324921,-96.863510,-45.221298,28.610229,-45.299530,25.629997,26.226044,-7.823110,-18.775463,53.644180,-72.121620,-13.262033,30.994415,-50.067902,-33.080578,28.610229,-63.180923,8.642673,1522.153564,1536.607788,2092.718994
117,0,907.346802,491.921753,72.768539,885.592957,28.008373,77.548874,-166.811203,-189.196915,14.030375,-588.421265,92.143639,78.421989,-569.776611,402.709442,73.833374,58.893040,359.138458,49.595551,2.765656,-2.467632,-0.619888,3.957748,-4.169345,-0.168383,3.197789,-2.846122,-0.428408,3.194809,-3.355742,-0.962615,3.170967,-2.461672,0.366569,-15.831738,-88.882446,-33.810734,19.073486,-30.994415,32.186508,23.841858,7.897615,-17.881393,42.915344,-58.412552,-11.101365,21.457672,-39.339066,-30.398369,21.457672,-56.028366,7.748604,1298.636230,1596.212402,2282.112793
118,0,907.360901,491.908905,72.766396,885.612793,27.988079,77.547653,-166.794464,-189.212173,14.028017,-588.405212,92.126259,78.416496,-569.760559,402.696167,73.835342,58.841377,358.734497,49.486797,2.825260,-2.568960,-0.429153,3.969669,-4.058704,-0.244379,3.346801,-3.051758,-0.471435,3.218651,-3.476441,-1.098216,3.206730,-2.658367,0.393391,-10.332465,-80.794098,-21.750481,11.920929,-20.265579,38.146973,2.384186,22.128223,-15.199184,29.802322,-41.127205,-8.605421,4.768372,-24.139881,-27.120113,7.152557,-39.339066,5.364418,1099.854736,1617.670044,2412.051025
119,0,907.375061,491.895844,72.765266,885.632446,27.968676,77.546120,-166.777359,-189.228012,14.025511,-588.389099,92.108665,78.410461,-569.744690,402.682251,73.837418,58.812859,358.370941,49.440079,2.825260,-2.610683,-0.225008,3.933907,-3.881007,-0.306964,3.421307,-3.167987,-0.501238,3.218651,-3.518164,-1.206994,3.170967,-2.783537,0.414252,-5.704165,-72.711708,-9.343773,0.000000,-8.344650,40.829182,-7.152557,35.539268,-12.516975,14.901161,-23.245811,-5.960464,0.000000,-8.344650,-21.755695,-7.152557,-25.033951,4.172325,925.660156,1616.478027,2481.341309
120,0,907.389038,491.882935,72.765221,885.651428,27.950449,77.544373,-166.760300,-189.243958,14.022922,-588.373596,92.091324,78.403999,-569.729248,402.668152,73.839523,58.803734,358.046967,49.455589,2.801418,-2.586842,-0.008941,3.790855,-3.645196,-0.348687,3.412366,-3.188848,-0.518002,3.099442,-3.468990,-1.291931,3.087521,-2.819300,0.421703,-1.824647,-64.790253,3.102422,-4.768372,4.768372,43.213367,-28.610229,47.162174,-8.344650,-1.788139,-4.172325,-3.352761,-23.841858,9.834766,-16.987324,-16.689301,-7.152557,1.490116,775.903442,1584.291504,2489.239014
121,0,907.402527,491.870361,72.766273,885.669495,27.933659,77.542480,-166.743729,-189.259506,14.020306,-588.358948,92.074677,78.397278,-569.714539,402.654388,73.841621,58.810848,357.761444,49.532051,2.694130,-2.509356,0.210106,3.612041,-3.357977,-0.378489,3.314018,-3.108382,-0.523031,2.932549,-3.328919,-1.345575,2.944469,-2.753735,0.420213,1.423061,-57.107208,15.292316,-21.457672,15.497208,43.809414,-35.762787,57.443977,-5.960464,-19.669533,16.093254,-1.005828,-33.378601,28.014183,-10.728836,-28.610229,13.113022,-0.298023,649.541626,1536.607788,2437.979004
122,0,907.415405,491.858521,72.768410,885.686279,27.918531,77.540558,-166.728058,-189.274170,14.017727,-588.345337,92.059204,78.390434,-569.700928,402.641357,73.843666,58.831612,357.512634,49.666794,2.574921,-2.372265,0.427663,3.361702,-3.025681,-0.384450,3.132224,-2.935529,-0.515766,2.717972,-3.094971,-1.367927,2.717972,-2.604723,0.408292,4.152954,-49.763916,26.948006,-23.841858,27.418137,43.511391,-50.067902,66.459183,-1.192093,-36.358833,34.570694,1.452863,-42.915344,46.789646,-4.470348,-45.299530,29.802322,-2.384186,545.978516,1468.658447,2331.137695
123,0,907.427307,491.847534,72.771568,885.701355,27.905254,77.538673,-166.713745,-189.287521,14.015236,-588.333313,92.045296,78.383659,-569.688660,402.629547,73.845581,58.863976,357.298615,49.855877,2.384186,-2.193451,0.631809,3.015995,-2.655387,-0.376999,2.864003,-2.670288,-0.498258,2.408028,-2.782047,-1.354516,2.455711,-2.360344,0.382960,6.472320,-42.802094,37.816914,-38.146973,35.762787,40.829182,-69.141388,74.058769,1.490116,-53.644180,53.048134,3.501773,-61.988831,62.584877,2.682209,-52.452087,48.875809,-5.066395,463.873138,1392.364502,2173.781494
124,0,907.438110,491.837799,72.775673,885.714478,27.893991,77.536926,-166.701141,-189.299133,14.012880,-588.322998,92.033318,78.377113,-569.678040,402.619354,73.847321,58.906364,357.117157,50.094261,2.157688,-1.949072,0.819564,2.622604,-2.252311,-0.350177,2.521276,-2.321601,-0.471063,2.062321,-2.394617,-1.309812,2.121925,-2.038479,0.348687,8.478016,-36.293266,47.677010,-45.299530,48.875809,37.550926,-78.678131,80.615280,5.364418,-68.545341,69.737434,5.438924,-69.141388,77.486038,8.940697,-66.757202,64.373016,-6.854534,401.139252,1301.765381,1972.019653
125,0,907.447449,491.829376,72.780594,885.725403,27.884880,77.535347,-166.690613,-189.308670,14.010706,-588.314758,92.023567,78.370949,-569.669373,402.611176,73.848846,58.957657,356.966003,50.375992,1.871586,-1.686811,0.984967,2.181530,-1.822412,-0.315905,2.104044,-1.907349,-0.434928,1.645088,-1.950562,-1.232326,1.740456,-1.639128,0.303984,10.257959,-30.225515,56.345760,-57.220459,52.452087,33.080578,-88.214874,85.979698,6.854534,-83.446503,82.850456,7.227063,-83.446503,88.810921,15.497208,-76.293945,79.870224,-8.940697,355.988739,1213.550537,1733.750122
126,0,907.455200,491.822479,72.786224,885.733765,27.878023,77.533989,-166.682449,-189.315887,14.008744,-588.308777,92.016228,78.365349,-569.662659,402.605194,73.850105,59.017139,356.842804,50.694347,1.549721,-1.376867,1.126528,1.680851,-1.371279,-0.271201,1.633167,-1.442432,-0.392273,1.204014,-1.467764,-1.120567,1.347065,-1.192093,0.251830,11.897087,-24.640560,63.671173,-64.373016,61.988831,28.312206,-100.135803,90.226532,8.940697,-94.175339,92.983246,8.530914,-88.214874,96.559525,22.351742,-78.678131,89.406967,-10.430813,327.825562,1116.991089,1465.082153
127,0,907.461182,491.817261,72.792419,885.739563,27.873508,77.532898,-166.676926,-189.320557,14.007031,-588.305054,92.011398,78.360428,-569.658142,402.601654,73.851051,59.084454,356.745209,51.042065,1.192093,-1.043081,1.238286,1.156330,-0.903010,-0.219047,1.105666,-0.935793,-0.342727,0.739098,-0.965595,-0.983477,0.894070,-0.709295,0.189245,13.462454,-19.520521,69.543716,-71.525574,66.757202,22.351742,-104.904175,93.653801,10.430813,-105.500221,101.327896,9.909272,-92.983246,100.433823,27.418137,-90.599060,96.559525,-12.516975,313.073395,1024.007812,1174.509521
128,0,907.465271,491.813812,72.799004,885.742554,27.871384,77.532051,-166.674103,-189.322632,14.005589,-588.303894,92.009064,78.356323,-569.656006,402.600647,73.851654,59.159538,356.670837,51.411522,0.822544,-0.691414,1.317263,0.596046,-0.425056,-0.168383,0.563264,-0.414252,-0.288524,0.238419,-0.467896,-0.821054,0.429153,-0.202656,0.120699,15.017390,-14.877319,73.891136,-73.909760,70.333481,15.795231,-112.056732,95.590950,10.132790,-108.480453,104.308128,10.840595,-100.135803,99.539757,32.484531,-92.983246,101.327896,-13.709068,310.987244,928.640381,869.482727
129,0,907.467163,491.812195,72.805840,885.742676,27.871670,77.531433,-166.674103,-189.322128,14.004437,-588.305054,92.009094,78.353142,-569.656250,402.602081,73.851883,59.242630,356.617371,51.794918,0.381470,-0.321865,1.366436,0.023842,0.057369,-0.123680,0.000000,0.101328,-0.230223,-0.238419,0.007451,-0.636280,-0.047684,0.286102,0.046194,16.617775,-10.693073,76.679138,-88.214874,73.909760,9.834766,-114.440918,96.485016,8.940697,-112.652779,103.116035,11.660158,-95.367432,95.069412,36.954880,-95.367432,97.751617,-14.901161,320.076935,836.849243,557.601440
130,0,907.467041,491.812469,72.812752,885.739929,27.874355,77.531021,-166.676926,-189.319122,14.003592,-588.308777,92.011292,78.350945,-569.658875,402.605896,73.851753,59.334164,356.582489,52.184486,-0.023842,0.053644,1.382828,-0.548363,0.537187,-0.081956,-0.563264,0.602007,-0.168942,-0.739098,0.438094,-0.439584,-0.524521,0.762939,-0.025332,18.306822,-6.973743,77.913704,-81.062317,75.101852,3.278255,-114.440918,95.963478,8.344650,-112.652779,100.135803,12.256205,-100.135803,86.128708,39.339066,-95.367432,95.367432,-14.305115,337.809326,743.865967,246.912247
131,0,907.464783,491.814514,72.819565,885.734436,27.879379,77.530754,-166.682434,-189.313797,14.003062,-588.314697,92.015327,78.349777,-569.663940,402.611847,73.851242,59.434799,356.564148,52.572647,-0.452995,0.411272,1.363456,-1.096725,1.004711,-0.053644,-1.102686,1.063943,-0.105985,-1.192093,0.807643,-0.233948,-1.013279,1.192093,-0.102818,20.126999,-3.671646,77.632812,-85.830688,71.525574,-3.874302,-109.672546,93.504784,5.662441,-107.884407,92.387199,12.591481,-90.599060,73.909760,41.127205,-97.751617,85.830688,-15.497208,364.035370,660.419434,-56.177376
132,0,907.460449,491.818420,72.826164,885.726257,27.886639,77.530579,-166.690506,-189.306488,14.002851,-588.322754,92.020836,78.349602,-569.671204,402.619720,73.850380,59.545368,356.560059,52.952229,-0.870228,0.780821,1.318753,-1.633167,1.451746,-0.035763,-1.615286,1.463294,-0.042282,-1.609325,1.102686,-0.034273,-1.454353,1.573563,-0.172853,22.114069,-0.816584,75.916199,-83.446503,73.909760,-8.940697,-107.288361,89.406967,3.576279,-102.519989,79.870224,12.740493,-83.446503,59.008598,39.935112,-88.214874,76.293945,-14.007092,397.413971,571.012512,-343.322754
133,0,907.453979,491.823914,72.832382,885.715759,27.895967,77.530411,-166.700897,-189.297470,14.002956,-588.332703,92.027435,78.350403,-569.680603,402.629089,73.849174,59.666847,356.568146,53.316586,-1.299381,1.096725,1.244247,-2.098083,1.865625,-0.032783,-2.077222,1.803041,0.021048,-1.990795,1.318753,0.159442,-1.883507,1.871586,-0.241399,24.295599,1.621246,72.871147,-85.830688,63.180923,-14.901161,-92.983246,82.775948,0.596046,-92.387199,67.949295,12.665987,-76.293945,43.213367,38.743019,-85.830688,59.604645,-13.709068,436.306000,487.565979,-609.010437
134,0,907.445557,491.830872,72.838127,885.703125,27.907145,77.530212,-166.713303,-189.287140,14.003366,-588.344299,92.034653,78.352089,-569.691895,402.639557,73.847664,59.800335,356.586426,53.659782,-1.680851,1.394749,1.148880,-2.527237,2.235547,-0.040233,-2.479553,2.065301,0.081770,-2.312660,1.443923,0.336766,-2.253056,2.098083,-0.301003,26.697666,3.653765,68.639221,-76.293945,59.604645,-19.073486,-85.830688,73.984268,-1.490116,-80.466270,52.452087,12.144446,-64.373016,25.033951,35.464764,-73.909760,45.299530,-11.920929,480.413452,406.503662,-846.385986
135,0,907.435425,491.839142,72.843307,885.688782,27.919888,77.529930,-166.727371,-189.275909,14.004063,-588.357178,92.042068,78.354538,-569.704773,402.650787,73.845932,59.947021,356.612732,53.976719,-2.026558,1.651049,1.035631,-2.872944,2.548471,-0.056624,-2.813339,2.247095,0.139512,-2.574921,1.482666,0.490248,-2.574921,2.241135,-0.347197,29.337406,5.263090,63.387306,-69.141388,51.259995,-22.649765,-69.141388,62.584877,-3.278255,-66.757202,36.358833,11.548400,-52.452087,7.748604,30.696392,-64.373016,28.610229,-9.238720,527.948120,321.865082,-1050.382812
136,0,907.423706,491.848389,72.847824,885.672974,27.933855,77.529488,-166.742722,-189.264221,14.005025,-588.370911,92.049263,78.357613,-569.718994,402.662231,73.844009,60.108192,356.645142,54.263271,-2.336502,1.847744,0.903010,-3.159046,2.793595,-0.087917,-3.072619,2.336502,0.192411,-2.753735,1.439452,0.615418,-2.849102,2.288818,-0.384450,32.234192,6.479025,57.310612,-61.988831,39.339066,-26.524067,-57.220459,49.024818,-6.258488,-51.856041,17.881393,10.579824,-35.762787,-8.642673,25.033951,-54.836273,9.536743,-7.450581,579.357178,243.186951,-1215.338745
137,0,907.410828,491.858246,72.851639,885.656250,27.948643,77.528893,-166.758972,-189.252518,14.006217,-588.385315,92.055840,78.361176,-569.734253,402.673523,73.841972,60.285172,356.681488,54.516354,-2.586842,1.972914,0.762939,-3.349781,2.957508,-0.119209,-3.248453,2.342463,0.238419,-2.884865,1.315773,0.712276,-3.051758,2.259016,-0.406802,35.396217,7.271767,50.616264,-50.067902,25.033951,-28.014183,-38.146973,32.782555,-6.258488,-35.166740,1.192093,9.201468,-26.226044,-24.735928,19.371510,-40.531158,-5.960464,-4.470348,632.405273,158.548355,-1338.869385
138,0,907.397034,491.868469,72.854736,885.639038,27.963804,77.528130,-166.775696,-189.241211,14.007601,-588.400024,92.061501,78.365051,-569.750061,402.684265,73.839920,60.479359,356.719879,54.734020,-2.753735,2.044439,0.619888,-3.445148,3.032386,-0.153482,-3.343821,2.259016,0.276789,-2.932549,1.130998,0.774860,-3.159046,2.151728,-0.411272,38.836895,7.677078,43.533741,-33.378601,14.305115,-28.610229,-19.073486,14.975667,-6.854534,-19.073486,-16.689301,7.674098,-9.536743,-36.954880,12.516975,-21.457672,-21.457672,-0.894070,688.135620,81.062317,-1416.504395
139,0,907.382629,491.878601,72.857101,885.621704,27.978863,77.527191,-166.792435,-189.230698,14.009131,-588.414429,92.065956,78.369064,-569.766113,402.694122,73.837898,60.692142,356.758331,54.915474,-2.884865,2.026558,0.473857,-3.457069,3.011897,-0.187755,-3.349781,2.104044,0.306033,-2.884865,0.891089,0.803173,-3.206730,1.972914,-0.403821,42.556973,7.688999,36.290287,-26.226044,-3.576279,-29.206276,-2.384186,-4.097819,-6.854534,-1.192093,-30.994415,5.848706,9.536743,-47.981739,5.662441,-9.536743,-35.762787,1.490116,744.014954,2.384186,-1448.690918
140,0,907.368042,491.888275,72.858780,885.604980,27.993320,77.526093,-166.808823,-189.221329,14.010758,-588.428467,92.069023,78.373100,-569.781982,402.702820,73.836014,60.924931,356.794769,55.061050,-2.908707,1.937151,0.335276,-3.349781,2.891570,-0.219047,-3.278255,1.874566,0.325404,-2.801418,0.613928,0.806153,-3.170967,1.734495,-0.376999,46.557934,7.289648,29.115379,-4.768372,-17.881393,-27.716160,21.457672,-24.065376,-6.258488,14.305115,-45.895576,3.874302,16.689301,-55.432320,0.596046,7.152557,-47.683716,5.364418,800.192383,-79.870224,-1434.981812
141,0,907.353760,491.897186,72.859810,885.589050,28.006683,77.524902,-166.824448,-189.213394,14.012431,-588.441589,92.070587,78.376976,-569.797180,402.710052,73.834328,61.179127,356.827423,55.172173,-2.861023,1.782179,0.205636,-3.182888,2.672523,-0.238419,-3.123283,1.585484,0.334531,-2.634525,0.312924,0.776350,-3.039837,1.448393,-0.336766,50.839035,6.532669,22.224337,9.536743,-30.994415,-25.928020,33.378601,-43.809414,-3.874302,30.994415,-57.816505,1.825392,33.378601,-60.200691,-5.960464,26.226044,-57.220459,8.046627,856.220703,-151.395798,-1378.208374
142,0,907.339966,491.904968,72.860237,885.574646,28.018484,77.523636,-166.838913,-189.207138,14.014094,-588.453674,92.070587,78.380615,-569.811340,402.715637,73.832924,61.456047,356.854523,55.251240,-2.753735,1.555681,0.084937,-2.884865,2.359972,-0.253320,-2.893806,1.251698,0.332668,-2.408028,0.000000,0.727177,-2.837181,1.114607,-0.281632,55.383892,5.418062,15.813857,21.457672,-45.299530,-24.139881,59.604645,-62.510372,-2.980232,45.895576,-66.757202,-0.372529,45.299530,-62.584877,-9.834766,40.531158,-66.757202,11.026859,908.970825,-222.921371,-1282.095947
143,0,907.327271,491.911194,72.860161,885.562012,28.028294,77.522346,-166.851913,-189.202744,14.015696,-588.464172,92.069038,78.383904,-569.824097,402.719482,73.831825,61.756950,356.874420,55.301498,-2.539158,1.245737,-0.014901,-2.527237,1.962110,-0.257790,-2.598763,0.879169,0.320375,-2.110004,-0.309944,0.657141,-2.551079,0.774860,-0.219047,60.180576,3.975630,10.051579,42.915344,-61.988831,-19.967556,71.525574,-79.572205,-0.894070,59.008598,-74.505806,-2.458692,59.604645,-61.988831,-14.007092,57.220459,-67.949295,12.516975,959.336731,-288.486481,-1152.455811
144,0,907.315918,491.915741,72.859642,885.551514,28.035759,77.521095,-166.863129,-189.200317,14.017186,-588.473145,92.066017,78.386780,-569.835205,402.721619,73.831100,62.082970,356.885620,55.326832,-2.276897,0.905991,-0.102818,-2.098083,1.493096,-0.250340,-2.244115,0.485778,0.298023,-1.788139,-0.603497,0.575185,-2.217293,0.423193,-0.144541,65.203758,2.241135,5.066395,52.452087,-67.949295,-17.583370,85.830688,-93.802811,1.490116,70.929527,-78.678131,-4.470348,64.373016,-58.710575,-16.391277,66.757202,-70.333481,14.901161,1004.636292,-346.899048,-997.036682
145,0,907.306274,491.918335,72.858810,885.543518,28.040607,77.519913,-166.872314,-189.199890,14.018517,-588.480103,92.061638,78.389206,-569.844177,402.721924,73.830780,62.435081,356.886841,55.331608,-1.931190,0.518560,-0.166893,-1.597404,0.969693,-0.235438,-1.835823,0.083447,0.266172,-1.394749,-0.876188,0.485778,-1.800060,0.059605,-0.064075,70.422890,0.244379,0.955164,69.141388,-77.486038,-12.814999,100.135803,-104.680656,2.980232,81.658363,-80.466270,-6.370246,78.678131,-54.538250,-17.881393,83.446503,-72.717667,16.093254,1043.826294,-399.351135,-822.246094
146,0,907.298584,491.918884,72.857742,885.538208,28.042667,77.518860,-166.879257,-189.201477,14.019647,-588.485046,92.056076,78.391174,-569.850952,402.720490,73.830879,62.814087,356.876984,55.320423,-1.537800,0.113249,-0.213087,-1.060963,0.411645,-0.211596,-1.388788,-0.315905,0.225939,-0.989437,-1.113117,0.393391,-1.347065,-0.286102,0.019372,75.800720,-1.972914,-2.236664,78.678131,-81.062317,-9.238720,107.288361,-111.609695,4.768372,89.406967,-79.870224,-8.046627,81.062317,-47.385693,-18.477440,90.599060,-69.141388,16.689301,1075.565796,-443.458557,-638.365723
147,0,907.293091,491.917328,72.856544,885.535889,28.041870,77.517952,-166.883789,-189.204971,14.020539,-588.487854,92.049477,78.392685,-569.855225,402.717377,73.831390,63.220547,356.855133,55.297909,-1.096725,-0.309944,-0.239909,-0.464916,-0.159442,-0.181794,-0.905991,-0.700355,0.178441,-0.560284,-1.318753,0.302494,-0.858307,-0.619888,0.101328,81.291794,-4.369020,-4.503131,88.214874,-84.638596,-5.364418,119.209290,-114.217400,5.960464,96.559525,-76.889992,-9.499491,85.830688,-41.127205,-18.179417,97.751617,-66.757202,16.391277,1098.215576,-479.221344,-453.293335
148,0,907.289978,491.913818,72.855286,885.536560,28.038263,77.517220,-166.885818,-189.210266,14.021163,-588.488525,92.042068,78.393784,-569.856812,402.712830,73.832298,63.654804,356.820709,55.268520,-0.619888,-0.703335,-0.251830,0.131130,-0.721216,-0.146031,-0.408292,-1.057982,0.124797,-0.131130,-1.482666,0.220537,-0.321865,-0.911951,0.181794,86.851418,-6.884336,-5.877763,95.367432,-78.678131,-2.384186,119.209290,-112.354752,7.152557,99.539757,-71.525574,-10.728836,85.830688,-32.782555,-16.391277,107.288361,-58.412552,16.093254,1111.924683,-503.063202,-274.926422
149,0,907.289246,491.908356,72.854034,885.540100,28.032009,77.516678,-166.885315,-189.217117,14.021496,-588.486877,92.034042,78.394524,-569.855957,402.706909,73.833565,64.116936,356.773285,55.236362,-0.143051,-1.096725,-0.250340,0.715256,-1.250952,-0.108778,0.101328,-1.370907,0.066683,0.333786,-1.604855,0.147521,0.178814,-1.180172,0.253320,92.425941,-9.483099,-6.431341,95.367432,-78.678131,0.298023,116.825104,-105.947258,7.450581,101.923943,-62.584877,-11.622906,92.983246,-24.437904,-14.603138,100.135803,-53.644180,14.305115,1114.904907,-519.752502,-110.715630
150,0,907.291138,491.901245,72.852829,885.546814,28.023371,77.516327,-166.882278,-189.225342,14.021523,-588.482971,92.025597,78.394989,-569.852417,402.699890,73.835159,64.606766,356.712799,55.205025,0.369549,-1.418591,-0.241399,1.335144,-1.727417,-0.070035,0.607967,-1.645088,0.005402,0.774860,-1.688302,0.092387,0.703335,-1.406670,0.318885,97.966194,-12.099743,-6.267428,102.519989,-64.373016,1.788139,123.977661,-95.292923,7.748604,101.327896,-54.836273,-12.256205,88.214874,-16.689301,-11.026859,104.904175,-45.299530,13.113022,1108.050293,-523.328796,32.782555
151,0,907.295288,491.892792,72.851639,885.556152,28.012711,77.516159,-166.876770,-189.234665,14.021235,-588.477051,92.016968,78.395248,-569.846313,402.691895,73.837021,65.123840,356.639313,55.177471,0.834465,-1.692772,-0.238419,1.871586,-2.132356,-0.032783,1.102686,-1.862645,-0.057742,1.180172,-1.727045,0.052154,1.215935,-1.597404,0.372529,103.415550,-14.692545,-5.510449,92.983246,-54.836273,0.596046,107.288361,-80.987808,7.450581,98.943710,-43.511391,-12.628735,81.062317,-7.748604,-8.046627,102.519989,-38.146973,10.728836,1089.870972,-518.560425,151.395798
152,0,907.301636,491.883362,72.850418,885.568115,28.000454,77.516174,-166.868912,-189.244751,14.020624,-588.469177,92.008339,78.395378,-569.838013,402.683228,73.839081,65.667511,356.553345,55.155979,1.275539,-1.883507,-0.242889,2.396107,-2.451241,0.002980,1.570582,-2.017617,-0.122003,1.573563,-1.725554,0.026822,1.668930,-1.734495,0.412762,108.733772,-17.195940,-4.298985,88.214874,-38.146973,-0.894070,104.904175,-63.776970,7.152557,93.579292,-30.994415,-12.852251,78.678131,0.298023,-5.066395,90.599060,-27.418137,8.046627,1063.644897,-500.679016,242.292877
