Trajectories
200
,,Yash:Pullies1,,,Yash:Pullies2,,,Yash:Pullies3,,,Yash:Pullies4,,,Yash:Pullies5,,,Yash:Arm,,,Yash:Pullies1,,,Yash:Pullies2,,,Yash:Pullies3,,,Yash:Pullies4,,,Yash:Pullies5,,,Yash:Arm,,,Yash:Pullies1,,,Yash:Pullies2,,,Yash:Pullies3,,,Yash:Pullies4,,,Yash:Pullies5,,,Yash:Arm,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z''
392,0,907.417542,491.815674,72.833450,885.926514,27.737411,77.525314,-166.732864,-189.537964,13.584723,-588.472473,92.068474,78.433395,-571.002747,402.901398,73.677238,166.727890,375.112274,83.593529,0.262260,-0.190735,0.475347,0.166893,-0.192598,0.308454,-0.005960,0.017881,-0.017136,0.059605,-0.052154,-0.013411,0.035763,-0.005960,-0.035763,1.725554,26.738644,4.394352,-2.384186,-3.576279,3.576279,-9.536743,-1.937151,2.682209,-9.536743,-0.596046,7.115304,-2.384186,-16.987324,28.312206,-7.152557,1.192093,-2.682209,22.649765,420.808777,98.943710
393,0,907.418579,491.814728,72.835808,885.927246,27.736422,77.526871,-166.733109,-189.537857,13.584808,-588.472168,92.067780,78.434074,-571.002625,402.901428,73.676979,166.736969,375.256500,83.618408,0.214577,-0.190735,0.472367,0.154972,-0.197813,0.309944,-0.050664,0.020862,0.017136,0.059605,-0.138581,0.135601,0.023842,0.005960,-0.052154,1.817942,28.848648,4.976988,-9.536743,0.000000,-0.596046,-2.384186,-1.043081,0.298023,-8.940697,0.596046,6.854534,0.000000,-17.285347,29.802322,-2.384186,2.384186,-3.278255,18.477440,422.000885,116.527084
394,0,907.419556,491.813751,72.838081,885.927856,27.735432,77.528374,-166.733597,-189.537750,13.585045,-588.471924,92.066658,78.435501,-571.002686,402.901520,73.676659,166.746567,375.411102,83.646614,0.190735,-0.196695,0.454485,0.119209,-0.198185,0.301003,-0.095367,0.020862,0.047311,0.047684,-0.223517,0.286102,-0.011921,0.017881,-0.064075,1.919270,30.916929,5.641580,-4.768372,-1.192093,-3.576279,-7.152557,-0.074506,-1.788139,-8.940697,0.000000,6.034970,-2.384186,-16.987324,30.100346,-7.152557,2.384186,-2.384186,20.265579,413.656250,132.918365
395,0,907.420227,491.812836,72.840179,885.928284,27.734474,77.529770,-166.734268,-189.537659,13.585411,-588.471802,92.065163,78.437637,-571.002930,402.901672,73.676270,166.756821,375.575378,83.678505,0.131130,-0.184774,0.418723,0.083447,-0.191480,0.280142,-0.134110,0.017881,0.073202,0.023842,-0.299513,0.426173,-0.047684,0.029802,-0.077486,2.050400,32.854080,6.377697,-11.920929,2.384186,-7.152557,-7.152557,1.341105,-4.172325,-7.748604,-0.596046,5.178154,-4.768372,-15.199184,28.014183,-7.152557,2.384186,-2.682209,26.226044,387.430176,147.223480
396,0,907.420715,491.811951,72.842018,885.928467,27.733585,77.531029,-166.735107,-189.537567,13.585886,-588.471741,92.063324,78.440369,-571.003235,402.901886,73.675827,166.768051,375.748474,83.714386,0.095367,-0.172853,0.368059,0.035763,-0.177696,0.251830,-0.169873,0.017881,0.094995,0.023842,-0.368059,0.546873,-0.071526,0.041723,-0.089407,2.244115,34.624336,7.176399,-7.152557,2.384186,-10.132790,-9.536743,2.756715,-5.662441,-7.152557,0.000000,4.358590,0.000000,-13.709068,24.139881,-4.768372,2.384186,-2.384186,38.743019,354.051575,159.740448
397,0,907.420837,491.811249,72.843521,885.928528,27.732798,77.532104,-166.736115,-189.537506,13.586443,-588.471741,92.061218,78.443565,-571.003784,402.902130,73.675331,166.780609,375.929291,83.754524,0.023842,-0.143051,0.301003,0.011921,-0.157580,0.214577,-0.199676,0.011921,0.111386,-0.011921,-0.420213,0.639260,-0.107288,0.047684,-0.098348,2.512336,36.162140,8.027256,-14.305115,5.960464,-13.411045,-4.768372,4.023314,-7.450581,-5.960464,-1.192093,3.278255,-7.152557,-10.430813,18.477440,-7.152557,1.192093,-1.788139,53.644180,307.559967,170.171265
398,0,907.420776,491.810638,72.844666,885.928406,27.732141,77.532974,-166.737213,-189.537476,13.587058,-588.471863,92.058975,78.447052,-571.004517,402.902374,73.674812,166.794907,376.116455,83.799156,-0.011921,-0.119209,0.227988,-0.023842,-0.131130,0.174344,-0.220537,0.005960,0.123121,-0.023842,-0.450015,0.697374,-0.143051,0.047684,-0.104308,2.861023,37.431717,8.925796,-7.152557,4.768372,-14.603138,-7.152557,5.289912,-8.046627,-4.172325,-1.192093,2.346933,-2.384186,-5.960464,11.622906,-7.152557,0.000000,-1.192093,69.737434,253.915787,179.708008
399,0,907.420349,491.810272,72.845360,885.928101,27.731646,77.533630,-166.738419,-189.537491,13.587712,-588.472168,92.056656,78.450630,-571.005310,402.902649,73.674271,166.811432,376.308380,83.848473,-0.083447,-0.077486,0.140071,-0.059605,-0.099093,0.131130,-0.241399,-0.002980,0.130758,-0.059605,-0.463426,0.715256,-0.154972,0.059605,-0.108778,3.305078,38.385391,9.863079,-14.305115,8.344650,-17.583370,-7.152557,6.407499,-8.642673,-4.172325,-1.788139,1.527369,-7.152557,-2.682209,3.576279,-2.384186,2.384186,-0.894070,88.810921,190.734863,187.456604
400,0,907.419678,491.810089,72.845619,885.927673,27.731321,77.534065,-166.739655,-189.537567,13.588380,-588.472656,92.054398,78.454102,-571.006165,402.902954,73.673721,166.830582,376.503418,83.902679,-0.131130,-0.035763,0.050664,-0.083447,-0.064820,0.086427,-0.247359,-0.014901,0.133552,-0.095367,-0.451505,0.694394,-0.178814,0.059605,-0.110269,3.829598,39.005280,10.842085,-9.536743,8.344650,-17.881393,-4.768372,6.854534,-8.940697,-1.192093,-2.384186,0.558794,-7.152557,2.384186,-4.172325,-4.768372,0.000000,-0.298023,104.904175,123.977661,195.801254
401,0,907.418701,491.810089,72.845383,885.927002,27.731190,77.534271,-166.740891,-189.537704,13.589046,-588.473389,92.052299,78.457237,-571.007263,402.903259,73.673164,166.852707,376.699768,83.961960,-0.190735,0.000000,-0.046194,-0.131130,-0.026450,0.041723,-0.247359,-0.026822,0.133179,-0.143051,-0.420213,0.627339,-0.214577,0.059605,-0.110269,4.425645,39.273499,11.856853,-11.920929,7.152557,-19.371510,-9.536743,7.674098,-8.940697,0.000000,-2.384186,-0.074506,-9.536743,6.258488,-13.411045,-7.152557,0.000000,0.000000,119.209290,53.644180,202.953812
402,0,907.417542,491.810303,72.844666,885.926453,27.731241,77.534286,-166.742096,-189.537888,13.589692,-588.474182,92.050468,78.459846,-571.008240,402.903534,73.672638,166.878082,376.895752,84.026558,-0.238419,0.041723,-0.143051,-0.119209,0.010431,0.002980,-0.241399,-0.035763,0.129268,-0.154972,-0.365078,0.521541,-0.202656,0.053644,-0.105798,5.075336,39.196014,12.919307,-9.536743,8.344650,-19.371510,2.384186,7.376075,-7.748604,1.192093,-1.788139,-0.782311,-2.384186,11.026859,-21.159649,2.384186,-1.192093,0.894070,129.938126,-15.497208,212.490555
403,0,907.416077,491.810699,72.843468,885.925720,27.731474,77.534126,-166.743256,-189.538116,13.590304,-588.475159,92.049011,78.461746,-571.009338,402.903778,73.672134,166.906845,377.089691,84.096695,-0.286102,0.083447,-0.239909,-0.143051,0.046566,-0.032783,-0.229478,-0.047684,0.122376,-0.202656,-0.292063,0.379980,-0.214577,0.047684,-0.101328,5.751848,38.784744,14.026463,-9.536743,8.344650,-19.371510,-4.768372,7.227063,-7.152557,2.384186,-2.384186,-1.378357,-9.536743,14.603138,-28.312206,-2.384186,-1.192093,0.894070,135.302551,-82.254410,221.431259
404,0,907.414551,491.811340,72.841820,885.924988,27.731867,77.533813,-166.744293,-189.538452,13.590867,-588.476379,92.047981,78.462776,-571.010498,402.903961,73.671646,166.939011,377.279938,84.172638,-0.309944,0.125170,-0.329316,-0.143051,0.078604,-0.062585,-0.208616,-0.065565,0.112504,-0.238419,-0.205636,0.207126,-0.226498,0.041723,-0.096858,6.431341,38.051605,15.188753,-4.768372,8.344650,-17.881393,0.000000,6.407499,-5.960464,4.172325,-3.576279,-1.974404,-7.152557,17.285347,-34.570694,-2.384186,-1.192093,0.894070,135.898590,-146.627426,232.458115
405,0,907.412842,491.812134,72.839745,885.924194,27.732397,77.533363,-166.745178,-189.538803,13.591367,-588.477600,92.047478,78.462830,-571.011536,402.904114,73.671196,166.974411,377.465149,84.254677,-0.345707,0.160933,-0.415742,-0.154972,0.105798,-0.089407,-0.178814,-0.071526,0.100024,-0.250340,-0.101328,0.010431,-0.214577,0.029802,-0.089407,7.081032,37.044289,16.407669,-7.152557,7.152557,-17.285347,-2.384186,5.438924,-5.364418,5.960464,-1.192093,-2.495944,-2.384186,20.861626,-39.339066,2.384186,-2.384186,1.490116,129.938126,-201.463699,243.782990
406,0,907.410950,491.813080,72.837303,885.923523,27.733028,77.532829,-166.745926,-189.539230,13.591793,-588.479004,92.047516,78.461830,-571.012573,402.904236,73.670784,167.012756,377.644196,84.343109,-0.369549,0.190735,-0.488758,-0.143051,0.126287,-0.107288,-0.149012,-0.083447,0.085309,-0.274181,0.007451,-0.199676,-0.202656,0.023842,-0.083447,7.668138,35.804512,17.686188,-4.768372,5.960464,-14.603138,2.384186,4.097819,-3.576279,5.960464,-2.384186,-2.942979,-4.768372,21.755695,-42.021275,2.384186,-1.192093,1.192093,117.421150,-247.955322,255.703918
407,0,907.408997,491.814209,72.834534,885.922791,27.733727,77.532227,-166.746490,-189.539673,13.592139,-588.480408,92.048119,78.459770,-571.013367,402.904297,73.670387,167.053604,377.816010,84.438240,-0.393391,0.220537,-0.552833,-0.143051,0.139698,-0.120699,-0.113249,-0.089407,0.069104,-0.286102,0.120699,-0.412762,-0.166893,0.011921,-0.078976,8.171797,34.368038,19.027292,-4.768372,5.960464,-12.814999,0.000000,2.682209,-2.682209,7.152557,-1.192093,-3.241003,-2.384186,22.649765,-42.617321,7.152557,-2.384186,0.894070,100.731850,-287.294373,268.220886
408,0,907.407166,491.815430,72.831551,885.922119,27.734453,77.531570,-166.746872,-189.540115,13.592397,-588.481934,92.049278,78.456665,-571.014160,402.904327,73.670021,167.096405,377.980042,84.540367,-0.369549,0.244379,-0.597537,-0.131130,0.145286,-0.131130,-0.074506,-0.089407,0.051595,-0.298023,0.232458,-0.621378,-0.154972,0.005960,-0.073016,8.559227,32.806396,20.425022,4.768372,4.768372,-8.940697,2.384186,1.117587,-2.086163,7.748604,0.000000,-3.501773,-2.384186,22.351742,-41.723251,2.384186,-1.192093,1.192093,77.486038,-312.328339,279.545776
409,0,907.405273,491.816681,72.828392,885.921570,27.735168,77.530891,-166.747040,-189.540604,13.592564,-588.483337,92.050957,78.452599,-571.014771,402.904297,73.669685,167.140488,378.135895,84.649719,-0.381470,0.250340,-0.631809,-0.107288,0.143051,-0.135601,-0.032783,-0.098348,0.033341,-0.286102,0.335276,-0.812113,-0.119209,-0.005960,-0.067055,8.815527,31.167269,21.870434,-2.384186,1.192093,-6.854534,4.768372,-0.447035,-0.894070,8.344650,-1.788139,-3.650784,2.384186,20.563602,-38.146973,7.152557,-2.384186,1.192093,51.259995,-327.825562,289.082520
410,0,907.403442,491.817993,72.825165,885.921143,27.735840,77.530205,-166.746979,-189.541077,13.592640,-588.484680,92.053101,78.447723,-571.015198,402.904266,73.669365,167.185059,378.283386,84.766487,-0.357628,0.262260,-0.645220,-0.095367,0.134483,-0.137091,0.011921,-0.092387,0.015274,-0.274181,0.429153,-0.976026,-0.083447,-0.005960,-0.064075,8.913875,29.498339,23.353100,4.768372,2.384186,-2.682209,2.384186,-1.713634,-0.298023,8.940697,1.192093,-3.613532,2.384186,18.775463,-32.782555,7.152557,0.000000,0.596046,19.669533,-333.786011,296.533112
411,0,907.401794,491.819275,72.821945,885.920776,27.736441,77.529518,-166.746704,-189.541519,13.592626,-588.485962,92.055641,78.442177,-571.015442,402.904175,73.669067,167.229370,378.422607,84.890778,-0.333786,0.256300,-0.643730,-0.071526,0.119954,-0.137091,0.053644,-0.089407,-0.002794,-0.250340,0.508130,-1.108646,-0.047684,-0.017881,-0.059605,8.863211,27.847290,24.858116,4.768372,-1.192093,0.298023,4.768372,-2.905726,0.000000,8.344650,0.596046,-3.613532,4.768372,15.795231,-26.524067,7.152557,-2.384186,0.894070,-10.132790,-330.209717,301.003448
412,0,907.400330,491.820496,72.818825,885.920471,27.736946,77.528847,-166.746231,-189.541916,13.592530,-588.487000,92.058464,78.436165,-571.015442,402.904114,73.668793,167.272644,378.553955,85.022568,-0.298023,0.244379,-0.624359,-0.059605,0.101328,-0.134110,0.095367,-0.080466,-0.019185,-0.214577,0.564754,-1.202524,0.000000,-0.011921,-0.055134,8.654594,26.267767,26.358664,7.152557,-2.384186,3.874302,2.384186,-3.725290,0.596046,8.344650,1.788139,-3.278255,7.152557,11.324883,-18.775463,9.536743,1.192093,0.894070,-41.723251,-315.904602,300.109375
413,0,907.398926,491.821625,72.815865,885.920288,27.737350,77.528175,-166.745529,-189.542313,13.592356,-588.487915,92.061516,78.429901,-571.015198,402.904022,73.668549,167.314163,378.677795,85.161758,-0.274181,0.226498,-0.591576,-0.035763,0.080839,-0.134110,0.140071,-0.077486,-0.034831,-0.178814,0.609457,-1.253188,0.047684,-0.017881,-0.049174,8.302927,24.765730,27.838348,4.768372,-3.576279,6.556511,4.768372,-4.097819,0.000000,8.940697,0.596046,-3.129244,7.152557,8.940697,-10.132790,9.536743,-1.192093,1.192093,-70.333481,-300.407410,295.937073
414,0,907.397949,491.822662,72.813164,885.920227,27.737646,77.527512,-166.744629,-189.542618,13.592111,-588.488708,92.064659,78.423569,-571.014771,402.903961,73.668320,167.353256,378.794708,85.308105,-0.202656,0.208616,-0.540912,-0.011921,0.058860,-0.134110,0.178814,-0.062585,-0.048988,-0.154972,0.628829,-1.266599,0.083447,-0.011921,-0.044703,7.820129,23.382902,29.268860,14.305115,-3.576279,10.132790,4.768372,-4.395843,0.000000,7.748604,2.980232,-2.831221,4.768372,3.874302,-2.682209,7.152557,1.192093,0.894070,-96.559525,-276.565552,286.102295
415,0,907.397095,491.823517,72.810768,885.920227,27.737839,77.526833,-166.743546,-189.542908,13.591805,-588.489197,92.067810,78.417343,-571.014099,402.903900,73.668137,167.389481,378.905273,85.461235,-0.166893,0.172853,-0.478327,0.000000,0.038743,-0.135601,0.217557,-0.056624,-0.061281,-0.095367,0.630319,-1.244247,0.131130,-0.011921,-0.037253,7.244945,22.113323,30.626356,7.152557,-7.152557,12.516975,2.384186,-4.023314,-0.298023,7.748604,1.192093,-2.458692,11.920929,0.298023,4.470348,9.536743,0.000000,1.490116,-115.036964,-253.915787,271.499146
416,0,907.396606,491.824219,72.808769,885.920349,27.737947,77.526138,-166.742325,-189.543106,13.591443,-588.489441,92.070892,78.411392,-571.013306,402.903870,73.667999,167.422440,379.009979,85.620705,-0.095367,0.137091,-0.399351,0.023842,0.021607,-0.138581,0.244379,-0.041723,-0.072271,-0.047684,0.616908,-1.190603,0.154972,-0.011921,-0.026822,6.592274,20.945072,31.892956,14.305115,-7.152557,15.795231,4.768372,-3.427267,-0.596046,5.364418,2.980232,-2.197921,9.536743,-2.682209,10.728836,4.768372,0.000000,2.086163,-130.534180,-233.650208,253.319733
417,0,907.396301,491.824677,72.807213,885.920532,27.737984,77.525406,-166.740936,-189.543274,13.591034,-588.489502,92.073837,78.405838,-571.012390,402.903870,73.667900,167.451981,379.109406,85.785934,-0.059605,0.095367,-0.311434,0.035763,0.007451,-0.146031,0.277162,-0.032783,-0.081770,-0.011921,0.588596,-1.111627,0.190735,0.000000,-0.020862,5.906820,19.884109,33.046307,7.152557,-8.344650,17.583370,2.384186,-2.831221,-1.490116,6.556511,1.788139,-1.899898,7.152557,-5.662441,15.795231,7.152557,2.384186,1.192093,-137.090683,-212.192535,230.669983
418,0,907.396362,491.824982,72.806160,885.920837,27.737976,77.524651,-166.739471,-189.543411,13.590587,-588.489319,92.076584,78.400742,-571.011292,402.903870,73.667831,167.478043,379.203918,85.956322,0.011921,0.059605,-0.211596,0.059605,-0.001863,-0.151992,0.295043,-0.026822,-0.089593,0.035763,0.549853,-1.019239,0.214577,0.000000,-0.013411,5.212426,18.900633,34.077465,14.305115,-7.152557,19.967556,4.768372,-1.862645,-1.192093,3.576279,1.192093,-1.564622,9.536743,-7.748604,18.477440,4.768372,0.000000,1.490116,-138.878815,-196.695328,206.232071
419,0,907.396851,491.825043,72.805618,885.921143,27.737944,77.523834,-166.737915,-189.543503,13.590102,-588.488953,92.079109,78.396141,-571.010132,402.903870,73.667801,167.500809,379.293732,86.131241,0.095367,0.011921,-0.107288,0.059605,-0.006333,-0.162423,0.309944,-0.017881,-0.096858,0.071526,0.505149,-0.919402,0.238419,0.005960,-0.005960,4.553795,17.964840,34.983456,16.689301,-9.536743,20.861626,0.000000,-0.894070,-2.086163,2.980232,1.788139,-1.452863,7.152557,-8.940697,19.967556,4.768372,1.192093,1.490116,-131.726257,-187.158585,181.198120
420,0,907.397522,491.824890,72.805641,885.921448,27.737900,77.522995,-166.736282,-189.543549,13.589589,-588.488464,92.081406,78.392052,-571.008850,402.903900,73.667801,167.520538,379.379181,86.310089,0.131130,-0.029802,0.004470,0.059605,-0.008568,-0.168383,0.324845,-0.008941,-0.102632,0.095367,0.458956,-0.818074,0.250340,0.005960,0.000000,3.945827,17.088652,35.770237,7.152557,-8.344650,22.351742,0.000000,-0.447035,-1.192093,2.980232,1.788139,-1.154840,4.768372,-9.238720,20.265579,2.384186,0.000000,1.192093,-121.593475,-175.237656,157.356262
421,0,907.398438,491.824463,72.806221,885.921753,27.737871,77.522110,-166.734695,-189.543579,13.589049,-588.487793,92.083450,78.388397,-571.007629,402.903961,73.667809,167.537613,379.460236,86.492332,0.190735,-0.083447,0.116229,0.071526,-0.005960,-0.177324,0.318885,-0.005960,-0.107847,0.131130,0.409782,-0.730157,0.250340,0.011921,0.001490,3.415346,16.212463,36.448242,11.920929,-10.728836,22.351742,2.384186,0.521541,-1.788139,-1.192093,0.596046,-1.043081,7.152557,-9.834766,17.583370,0.000000,1.192093,0.298023,-106.096268,-175.237656,135.600571
422,0,907.399719,491.823914,72.807350,885.922058,27.737860,77.521187,-166.733109,-189.543579,13.588492,-588.487122,92.085297,78.385139,-571.006348,402.904022,73.667809,167.552505,379.537018,86.677544,0.250340,-0.113249,0.225008,0.059605,-0.002235,-0.183284,0.315905,0.000000,-0.111386,0.131130,0.368059,-0.652671,0.250340,0.011921,0.000000,2.977252,15.354156,37.042797,11.920929,-5.960464,21.755695,-2.384186,0.745058,-1.192093,-0.596046,1.192093,-0.707805,0.000000,-8.344650,15.497208,0.000000,0.000000,-0.298023,-87.618828,-171.661377,118.911270
423,0,907.401123,491.823151,72.808998,885.922485,27.737869,77.520248,-166.731613,-189.543579,13.587925,-588.486450,92.086945,78.382141,-571.005249,402.904083,73.667786,167.565674,379.609406,86.865417,0.286102,-0.154972,0.329316,0.083447,0.001863,-0.187755,0.301003,0.000000,-0.113621,0.143051,0.329316,-0.599027,0.226498,0.011921,-0.004470,2.634525,14.477968,37.574768,7.152557,-8.344650,20.861626,4.768372,0.819564,-0.894070,-2.980232,0.000000,-0.447035,2.384186,-7.748604,10.728836,-4.768372,0.000000,-0.894070,-68.545341,-175.237656,106.394287
424,0,907.402832,491.822235,72.811096,885.922729,27.737898,77.519318,-166.730209,-189.543564,13.587354,-588.485657,92.088440,78.379333,-571.004089,402.904175,73.667717,167.577560,379.677368,87.055763,0.333786,-0.178814,0.420213,0.047684,0.005960,-0.186265,0.280142,0.002980,-0.114180,0.154972,0.299513,-0.561774,0.226498,0.017881,-0.013411,2.378225,13.589859,38.069489,9.536743,-4.768372,18.179417,-7.152557,0.819564,0.298023,-4.172325,0.596046,-0.111759,2.384186,-5.960464,7.450581,0.000000,1.192093,-1.788139,-51.259995,-177.621841,98.943710
425,0,907.404602,491.821198,72.813606,885.922974,27.737947,77.518417,-166.728989,-189.543549,13.586788,-588.484985,92.089813,78.376579,-571.003174,402.904236,73.667595,167.588638,379.740784,87.248550,0.357628,-0.208616,0.502169,0.047684,0.009686,-0.180304,0.244379,0.002980,-0.113063,0.131130,0.275671,-0.551343,0.178814,0.011921,-0.025332,2.214313,12.683868,38.556755,4.768372,-5.960464,16.391277,0.000000,0.745058,1.192093,-7.152557,0.000000,0.223517,-4.768372,-4.768372,2.086163,-9.536743,-1.192093,-2.384186,-32.782555,-181.198120,97.453598
426,0,907.406372,491.820038,72.816429,885.923096,27.738001,77.517578,-166.727936,-189.543518,13.586243,-588.484436,92.091118,78.373787,-571.002441,402.904327,73.667366,167.599182,379.799561,87.443794,0.357628,-0.232458,0.564754,0.023842,0.010803,-0.168383,0.211596,0.005960,-0.109151,0.119209,0.260770,-0.557303,0.154972,0.017881,-0.046194,2.110004,11.759996,39.048492,0.000000,-4.768372,12.516975,-4.768372,0.223517,2.384186,-6.556511,0.596046,0.782311,-2.384186,-2.980232,-1.192093,-4.768372,1.192093,-4.172325,-20.861626,-184.774399,98.347664
427,0,907.408264,491.818848,72.819481,885.923218,27.738050,77.516808,-166.727097,-189.543488,13.585725,-588.483948,92.092377,78.370911,-571.001770,402.904419,73.667038,167.609467,379.853638,87.641579,0.369549,-0.238419,0.609457,0.023842,0.009686,-0.153482,0.166893,0.005960,-0.103563,0.095367,0.251830,-0.575185,0.131130,0.017881,-0.065565,2.056360,10.812283,39.558113,2.384186,-1.192093,8.940697,0.000000,-0.223517,2.980232,-8.940697,0.000000,1.117587,-4.768372,-1.788139,-3.576279,-4.768372,0.000000,-3.874302,-10.728836,-189.542770,101.923943
428,0,907.410095,491.817627,72.822647,885.923279,27.738077,77.516159,-166.726501,-189.543457,13.585244,-588.483582,92.093597,78.367920,-571.001404,402.904480,73.666573,167.619568,379.902802,87.842026,0.369549,-0.244379,0.633299,0.011921,0.005588,-0.129640,0.119209,0.005960,-0.096112,0.071526,0.242889,-0.599027,0.071526,0.011921,-0.092387,2.020597,9.834766,40.088593,0.000000,-1.192093,4.768372,-2.384186,-0.819564,4.768372,-9.536743,0.000000,1.490116,-4.768372,-1.788139,-4.768372,-11.920929,-1.192093,-5.364418,-7.152557,-195.503235,106.096268
429,0,907.411743,491.816437,72.825836,885.923279,27.738077,77.515656,-166.726120,-189.543411,13.584807,-588.483337,92.094772,78.364815,-571.001160,402.904510,73.665985,167.629486,379.947021,88.045113,0.333786,-0.238419,0.637770,0.000000,0.000000,-0.101328,0.074506,0.008941,-0.087358,0.047684,0.235438,-0.621378,0.047684,0.005960,-0.117719,1.981854,8.845329,40.617584,-7.152557,1.192093,0.894070,-2.384186,-1.117587,5.662441,-8.940697,0.596046,1.750886,-4.768372,-1.490116,-4.470348,-4.768372,-1.192093,-5.066395,-7.748604,-197.887421,105.798248
430,0,907.413330,491.815308,72.828934,885.923218,27.738035,77.515320,-166.726044,-189.543335,13.584419,-588.483093,92.095871,78.361656,-571.001099,402.904572,73.665230,167.639038,379.986267,88.250748,0.309944,-0.226498,0.619888,-0.011921,-0.008568,-0.067055,0.017881,0.014901,-0.077672,0.047684,0.220537,-0.631809,0.011921,0.011921,-0.150502,1.910329,7.843971,41.127205,-4.768372,2.384186,-3.576279,-2.384186,-1.713634,6.854534,-11.324883,1.192093,1.937151,0.000000,-2.980232,-2.086163,-7.152557,1.192093,-6.556511,-14.305115,-200.271606,101.923943
431,0,907.414673,491.814270,72.831894,885.923035,27.737942,77.515175,-166.726196,-189.543274,13.584079,-588.483093,92.096886,78.358521,-571.001160,402.904602,73.664337,167.647949,380.020294,88.458672,0.274181,-0.208616,0.591576,-0.035763,-0.018626,-0.028312,-0.032783,0.011921,-0.067987,0.000000,0.202656,-0.625849,-0.011921,0.005960,-0.178814,1.782179,6.806850,41.584671,-7.152557,3.576279,-5.662441,-4.768372,-2.011657,7.748604,-10.132790,-0.596046,1.937151,-9.536743,-3.576279,1.192093,-4.768372,-1.192093,-5.662441,-25.629997,-207.424164,91.493134
432,0,907.415833,491.813293,72.834625,885.922852,27.737791,77.515236,-166.726624,-189.543198,13.583786,-588.483154,92.097763,78.355530,-571.001343,402.904602,73.663300,167.655869,380.049011,88.668427,0.226498,-0.190735,0.546873,-0.035763,-0.030175,0.011921,-0.083447,0.014901,-0.058673,-0.011921,0.175834,-0.599027,-0.035763,0.000000,-0.207126,1.585484,5.745888,41.951241,-9.536743,3.576279,-8.940697,0.000000,-2.309680,8.046627,-10.132790,0.596046,1.862645,-2.384186,-5.364418,5.364418,-4.768372,-1.192093,-5.662441,-39.339066,-212.192535,73.313713
433,0,907.416687,491.812531,72.837082,885.922607,27.737583,77.515511,-166.727280,-189.543106,13.583531,-588.483337,92.098465,78.352776,-571.001648,402.904633,73.662117,167.662415,380.072388,88.879349,0.178814,-0.154972,0.491738,-0.047684,-0.041351,0.055134,-0.131130,0.017881,-0.050850,-0.035763,0.140071,-0.549853,-0.059605,0.005960,-0.236928,1.308322,4.673004,42.183697,-9.536743,7.152557,-11.026859,-2.384186,-2.235174,8.642673,-9.536743,0.596046,1.564622,-4.768372,-7.152557,9.834766,-4.768372,1.192093,-5.960464,-55.432320,-214.576721,46.491623
434,0,907.417419,491.811829,72.839249,885.922363,27.737328,77.516014,-166.728134,-189.543015,13.583308,-588.483521,92.098969,78.350395,-571.002136,402.904633,73.660805,167.667099,380.090088,89.090569,0.143051,-0.137091,0.432134,-0.047684,-0.051409,0.099838,-0.172853,0.020862,-0.044703,-0.035763,0.099838,-0.476837,-0.095367,0.000000,-0.262260,0.938773,3.540516,42.244793,-7.152557,3.576279,-11.920929,0.000000,-2.011657,8.940697,-8.344650,0.596046,1.229346,0.000000,-8.046627,14.603138,-7.152557,-1.192093,-5.066395,-73.909760,-226.497650,12.218952
435,0,907.417847,491.811340,72.841080,885.921936,27.737024,77.516716,-166.729202,-189.542877,13.583104,-588.483704,92.099213,78.348465,-571.002563,402.904663,73.659393,167.669540,380.101990,89.301125,0.083447,-0.101328,0.366569,-0.083447,-0.060350,0.141561,-0.211596,0.026822,-0.040792,-0.035763,0.049174,-0.385940,-0.083447,0.005960,-0.283122,0.485778,2.378225,42.110680,-11.920929,7.152557,-13.113022,-7.152557,-1.788139,8.344650,-7.748604,1.192093,0.782311,0.000000,-10.132790,18.179417,2.384186,1.192093,-4.172325,-90.599060,-232.458115,-26.822090
436,0,907.418030,491.810944,72.842567,885.921570,27.736692,77.517624,-166.730423,-189.542725,13.582906,-588.483887,92.099213,78.347069,-571.002991,402.904694,73.657883,167.669266,380.107788,89.509888,0.035763,-0.077486,0.298023,-0.071526,-0.066683,0.180304,-0.244379,0.029802,-0.039674,-0.035763,0.000000,-0.278652,-0.095367,0.005960,-0.301003,-0.053644,1.162291,41.753052,-9.536743,4.768372,-13.709068,2.384186,-1.266599,7.748604,-6.556511,0.596046,0.223517,0.000000,-9.834766,21.457672,-2.384186,0.000000,-3.576279,-107.884407,-243.186951,-71.525574
437,0,907.418030,491.810699,72.843727,885.921204,27.736343,77.518700,-166.731781,-189.542542,13.582703,-588.484070,92.098946,78.346230,-571.003540,402.904694,73.656326,167.665939,380.107239,89.715736,0.000000,-0.047684,0.232458,-0.083447,-0.069663,0.216067,-0.271201,0.035763,-0.040606,-0.035763,-0.053644,-0.168383,-0.107288,0.000000,-0.311434,-0.664592,-0.113249,41.168930,-7.152557,5.960464,-13.113022,-2.384186,-0.596046,7.152557,-5.364418,1.192093,-0.186265,0.000000,-10.728836,22.053719,-2.384186,-1.192093,-2.086163,-122.189522,-255.107880,-116.825104
